gene_id	label	pred
ENSG00000133627	False	True
ENSG00000003756	False	True
ENSG00000088325	False	True
ENSG00000075945	False	True
ENSG00000196235	False	True
ENSG00000196878	False	True
ENSG00000114013	False	True
ENSG00000142173	False	True
ENSG00000175073	False	True
ENSG00000179094	True	True
ENSG00000112511	False	True
ENSG00000171016	False	True
ENSG00000047936	True	True
ENSG00000160888	False	True
ENSG00000095066	False	True
ENSG00000137804	False	True
ENSG00000196504	False	True
ENSG00000132522	False	True
ENSG00000149418	False	True
ENSG00000186834	False	True
ENSG00000112561	True	True
ENSG00000183770	True	True
ENSG00000162231	False	True
ENSG00000058453	False	True
ENSG00000150672	False	True
ENSG00000274287	False	True
ENSG00000119203	False	True
ENSG00000095739	False	True
ENSG00000112319	False	True
ENSG00000131263	False	True
ENSG00000166670	False	True
ENSG00000106689	False	True
ENSG00000085117	True	True
ENSG00000099622	False	True
ENSG00000180549	False	True
ENSG00000122862	False	True
ENSG00000174485	False	True
ENSG00000101126	False	True
ENSG00000105063	False	True
ENSG00000188153	False	True
ENSG00000155366	False	True
ENSG00000151239	False	True
ENSG00000147475	False	True
ENSG00000178996	False	True
ENSG00000125447	False	True
ENSG00000154764	False	True
ENSG00000137831	False	True
ENSG00000068323	True	True
ENSG00000106299	False	True
ENSG00000138336	True	True
ENSG00000198910	False	True
ENSG00000105323	False	True
ENSG00000124496	False	True
ENSG00000141198	False	True
ENSG00000172757	False	True
ENSG00000176248	False	True
ENSG00000285501	False	True
ENSG00000188257	False	True
ENSG00000136861	False	True
ENSG00000092871	False	True
ENSG00000187098	True	True
ENSG00000197579	False	True
ENSG00000140465	True	True
ENSG00000173575	True	True
ENSG00000069702	False	True
ENSG00000150753	False	True
ENSG00000111358	False	True
ENSG00000181019	True	True
ENSG00000172465	False	True
ENSG00000105613	False	True
ENSG00000130787	False	True
ENSG00000169621	False	True
ENSG00000196549	True	True
ENSG00000169933	False	True
ENSG00000066135	False	True
ENSG00000163110	False	True
ENSG00000119953	False	True
ENSG00000143369	False	True
ENSG00000049540	True	True
ENSG00000130940	False	True
ENSG00000128709	False	True
ENSG00000126467	False	True
ENSG00000213445	False	True
ENSG00000184922	False	True
ENSG00000116750	False	True
ENSG00000065328	False	True
ENSG00000049449	False	True
ENSG00000108389	False	True
ENSG00000197702	False	True
ENSG00000163453	False	True
ENSG00000173889	False	True
ENSG00000121152	False	True
ENSG00000166974	False	True
ENSG00000159459	False	True
ENSG00000144749	False	True
ENSG00000067842	True	True
ENSG00000143839	False	True
ENSG00000095574	False	True
ENSG00000183813	True	True
ENSG00000144724	False	True
ENSG00000147274	False	True
ENSG00000016082	False	True
ENSG00000148584	True	True
ENSG00000176903	False	True
ENSG00000061455	False	True
ENSG00000125351	False	True
ENSG00000138413	True	True
ENSG00000099822	False	True
ENSG00000151067	False	True
ENSG00000114841	False	True
ENSG00000188786	False	True
ENSG00000280908	False	True
ENSG00000090060	False	True
ENSG00000138378	False	True
ENSG00000136715	False	True
ENSG00000106366	False	True
ENSG00000157765	True	True
ENSG00000136731	False	True
ENSG00000119383	False	True
ENSG00000168702	True	True
ENSG00000138686	False	True
ENSG00000144857	False	True
ENSG00000023191	False	True
ENSG00000163072	False	True
ENSG00000108813	False	True
	False	True
ENSG00000067334	False	True
ENSG00000149930	False	True
ENSG00000168090	False	True
ENSG00000036672	False	True
ENSG00000104408	True	True
ENSG00000117000	False	True
ENSG00000168959	False	True
ENSG00000077312	False	True
ENSG00000170485	False	True
ENSG00000141552	False	True
ENSG00000101040	False	True
ENSG00000138443	False	True
	False	True
ENSG00000277656	False	True
ENSG00000138829	False	True
ENSG00000198753	False	True
ENSG00000122877	False	True
ENSG00000132970	False	True
ENSG00000108557	False	True
ENSG00000134109	True	True
ENSG00000121653	False	True
ENSG00000182473	False	True
ENSG00000121058	False	True
ENSG00000102572	False	True
ENSG00000149380	False	True
ENSG00000130119	False	True
ENSG00000164093	False	True
ENSG00000116017	False	True
ENSG00000136156	False	True
ENSG00000166454	False	True
ENSG00000125968	True	True
ENSG00000127946	True	True
ENSG00000133019	False	True
ENSG00000177302	False	True
ENSG00000085563	True	True
ENSG00000175334	False	True
ENSG00000236149	False	True
ENSG00000112685	False	True
ENSG00000164815	False	True
ENSG00000187164	True	True
ENSG00000133878	False	True
ENSG00000266412	True	True
ENSG00000160293	False	True
ENSG00000145247	False	True
ENSG00000114554	False	True
ENSG00000102699	False	True
ENSG00000147862	True	True
ENSG00000006652	False	True
ENSG00000174483	False	True
	False	True
ENSG00000085185	True	True
ENSG00000196526	False	True
ENSG00000116251	True	True
ENSG00000156787	False	True
ENSG00000136231	False	True
ENSG00000160999	False	True
ENSG00000173163	False	True
ENSG00000149133	False	True
ENSG00000142166	False	True
ENSG00000127311	False	True
ENSG00000149925	False	True
ENSG00000153187	False	True
ENSG00000167880	False	True
ENSG00000116678	False	True
ENSG00000109061	False	True
ENSG00000166971	False	True
ENSG00000115275	False	True
ENSG00000159082	False	True
ENSG00000147649	False	True
ENSG00000152556	False	True
	False	True
ENSG00000172943	False	True
ENSG00000137166	False	True
ENSG00000136244	True	True
ENSG00000103723	False	True
ENSG00000164440	False	True
ENSG00000116544	False	True
ENSG00000170325	False	True
ENSG00000283060	True	True
ENSG00000100902	False	True
ENSG00000163359	False	True
ENSG00000179262	False	True
ENSG00000184708	False	True
ENSG00000136938	False	True
ENSG00000123411	False	True
	False	True
ENSG00000225830	False	True
ENSG00000119729	False	True
ENSG00000051382	True	True
	False	True
ENSG00000166197	False	True
ENSG00000073792	True	True
ENSG00000119326	False	True
ENSG00000105447	False	True
ENSG00000168092	True	True
ENSG00000163348	False	True
ENSG00000135723	False	True
ENSG00000163531	False	True
ENSG00000112282	False	True
ENSG00000247077	False	True
ENSG00000148411	False	True
ENSG00000176788	False	True
ENSG00000130758	False	True
ENSG00000130939	False	True
ENSG00000185359	False	True
ENSG00000244405	True	True
ENSG00000138669	False	True
ENSG00000102081	False	True
ENSG00000128944	True	True
ENSG00000136158	False	True
ENSG00000130037	False	True
ENSG00000152402	False	True
ENSG00000142178	False	True
ENSG00000105245	False	True
ENSG00000133056	False	True
ENSG00000124882	True	True
ENSG00000115207	False	True
ENSG00000105989	False	True
ENSG00000111275	True	True
ENSG00000077420	False	True
ENSG00000182774	False	True
ENSG00000153046	False	True
ENSG00000002834	True	True
ENSG00000114416	False	True
ENSG00000102034	True	True
ENSG00000168412	False	True
ENSG00000165617	False	True
ENSG00000152684	False	True
ENSG00000117408	False	True
ENSG00000075391	False	True
ENSG00000164080	False	True
ENSG00000128805	False	True
ENSG00000089006	False	True
ENSG00000136709	False	True
ENSG00000136560	False	True
ENSG00000130175	False	True
ENSG00000104218	False	True
ENSG00000028277	False	True
ENSG00000185513	False	True
ENSG00000143442	False	True
ENSG00000061936	False	True
ENSG00000151623	False	True
ENSG00000185532	False	True
ENSG00000168884	False	True
ENSG00000168439	False	True
ENSG00000150768	False	True
ENSG00000151929	False	True
ENSG00000068878	False	True
ENSG00000167601	False	True
ENSG00000011243	False	True
ENSG00000136738	False	True
ENSG00000087303	False	True
ENSG00000100614	False	True
ENSG00000281216	False	True
ENSG00000081138	False	True
ENSG00000065029	False	True
ENSG00000276615	False	True
ENSG00000110693	False	True
ENSG00000124257	False	True
ENSG00000107862	False	True
ENSG00000159023	False	True
ENSG00000134283	False	True
ENSG00000119285	False	True
ENSG00000129214	True	True
ENSG00000108001	False	True
ENSG00000037965	False	True
ENSG00000133937	False	True
ENSG00000104870	False	True
ENSG00000173153	False	True
ENSG00000122406	True	True
ENSG00000136273	False	True
ENSG00000164418	False	True
ENSG00000146918	False	True
ENSG00000101384	False	True
ENSG00000128596	False	True
ENSG00000140829	False	True
ENSG00000160613	False	True
ENSG00000103423	False	True
ENSG00000165646	False	True
ENSG00000110448	False	True
ENSG00000078399	True	True
ENSG00000120833	False	True
ENSG00000186908	False	True
ENSG00000100425	False	True
ENSG00000087460	True	True
ENSG00000160113	False	True
ENSG00000131462	False	True
ENSG00000120948	False	True
ENSG00000143257	False	True
ENSG00000112081	True	True
	False	True
ENSG00000125970	False	True
ENSG00000088930	False	True
ENSG00000156587	False	True
ENSG00000132470	False	True
ENSG00000288335	False	True
ENSG00000171557	False	True
ENSG00000196664	False	True
ENSG00000104490	False	True
ENSG00000005073	True	True
ENSG00000101199	False	True
ENSG00000145349	False	True
ENSG00000010322	False	True
ENSG00000162616	False	True
ENSG00000138722	False	True
ENSG00000186340	False	True
ENSG00000125207	False	True
ENSG00000166747	False	True
ENSG00000165030	False	True
ENSG00000163848	False	True
ENSG00000005302	False	True
ENSG00000114993	False	True
ENSG00000275482	False	True
ENSG00000255302	False	True
ENSG00000160182	True	True
ENSG00000090659	True	True
ENSG00000107338	False	True
ENSG00000089289	False	True
ENSG00000161217	False	True
ENSG00000153814	True	True
ENSG00000149948	True	True
ENSG00000076248	False	True
ENSG00000091483	True	True
ENSG00000204262	False	True
ENSG00000144028	False	True
ENSG00000148700	False	True
ENSG00000158486	False	True
ENSG00000102144	False	True
ENSG00000169925	True	True
ENSG00000184575	False	True
ENSG00000090621	False	True
ENSG00000007174	False	True
ENSG00000196616	True	True
ENSG00000121454	False	True
ENSG00000142945	False	True
ENSG00000166813	False	True
ENSG00000108312	False	True
ENSG00000078401	True	True
ENSG00000138182	False	True
ENSG00000120903	False	True
ENSG00000168411	True	True
ENSG00000116785	False	True
ENSG00000153879	False	True
ENSG00000145414	False	True
ENSG00000263155	False	True
ENSG00000112115	True	True
ENSG00000163520	True	True
ENSG00000185177	True	True
ENSG00000163714	False	True
ENSG00000145012	True	True
ENSG00000109471	True	True
ENSG00000104432	False	True
ENSG00000168542	True	True
ENSG00000153162	True	True
ENSG00000139880	False	True
ENSG00000116120	False	True
ENSG00000102030	False	True
ENSG00000091651	False	True
ENSG00000078081	False	True
ENSG00000169684	True	True
ENSG00000116288	False	True
ENSG00000168003	False	True
ENSG00000158195	False	True
ENSG00000020181	False	True
ENSG00000138061	True	True
ENSG00000101204	False	True
ENSG00000102466	False	True
ENSG00000215271	False	True
ENSG00000076555	False	True
ENSG00000030419	False	True
ENSG00000188554	False	True
ENSG00000288505	False	True
ENSG00000165732	False	True
ENSG00000107758	False	True
ENSG00000130222	False	True
ENSG00000000419	False	True
ENSG00000111245	False	True
ENSG00000160862	False	True
ENSG00000196455	False	True
ENSG00000123405	False	True
ENSG00000099985	False	True
ENSG00000129680	False	True
ENSG00000114127	False	True
ENSG00000118898	False	True
ENSG00000277443	False	True
	False	True
ENSG00000159352	False	True
ENSG00000147400	False	True
ENSG00000135333	True	True
ENSG00000150782	True	True
ENSG00000173692	False	True
ENSG00000063978	False	True
ENSG00000167842	False	True
ENSG00000165828	True	True
ENSG00000134207	False	True
ENSG00000126777	True	True
ENSG00000160957	True	True
ENSG00000198844	False	True
ENSG00000177613	False	True
ENSG00000082516	False	True
ENSG00000145358	False	True
ENSG00000198216	False	True
ENSG00000115935	False	True
ENSG00000124104	False	True
ENSG00000169122	False	True
ENSG00000112182	False	True
ENSG00000134107	False	True
ENSG00000175221	False	True
ENSG00000254999	False	True
ENSG00000107611	False	True
ENSG00000118271	False	True
ENSG00000121060	False	True
ENSG00000076043	False	True
ENSG00000182759	False	True
ENSG00000139112	False	True
ENSG00000136881	False	True
ENSG00000197451	False	True
ENSG00000169756	False	True
ENSG00000137713	False	True
ENSG00000107404	False	True
ENSG00000144935	False	True
ENSG00000147081	False	True
ENSG00000159217	False	True
ENSG00000165097	False	True
ENSG00000075651	False	True
ENSG00000134248	False	True
ENSG00000163518	True	True
ENSG00000081277	False	True
ENSG00000275004	False	True
ENSG00000197746	False	True
ENSG00000164692	False	True
ENSG00000188517	False	True
ENSG00000175634	False	True
ENSG00000123338	False	True
ENSG00000028839	False	True
ENSG00000163995	False	True
ENSG00000132510	False	True
ENSG00000105053	False	True
ENSG00000196470	False	True
ENSG00000115875	False	True
ENSG00000138029	False	True
ENSG00000168172	True	True
ENSG00000262845	False	True
ENSG00000122861	True	True
	True	True
ENSG00000243156	False	True
ENSG00000183579	True	True
ENSG00000136169	True	True
ENSG00000091732	False	True
ENSG00000102302	False	True
ENSG00000125618	True	True
ENSG00000131944	False	True
ENSG00000224470	False	True
ENSG00000175215	False	True
ENSG00000118418	False	True
ENSG00000131323	False	True
ENSG00000073711	False	True
ENSG00000189056	False	True
ENSG00000164400	True	True
ENSG00000159335	False	True
ENSG00000102900	False	True
ENSG00000141448	False	True
ENSG00000254772	False	True
ENSG00000143476	False	True
ENSG00000137812	True	True
ENSG00000159184	True	True
ENSG00000182541	False	True
ENSG00000136527	False	True
ENSG00000153132	False	True
ENSG00000180879	False	True
ENSG00000161847	False	True
ENSG00000182957	False	True
ENSG00000183323	False	True
ENSG00000007168	False	True
ENSG00000170802	False	True
ENSG00000080644	False	True
ENSG00000134884	False	True
ENSG00000172725	False	True
ENSG00000188641	True	True
	False	True
ENSG00000144061	False	True
ENSG00000163875	False	True
ENSG00000137656	False	True
ENSG00000105656	True	True
ENSG00000074966	False	True
ENSG00000114115	False	True
ENSG00000155974	False	True
ENSG00000157873	True	True
ENSG00000175592	False	True
ENSG00000155363	False	True
ENSG00000140285	False	True
ENSG00000100296	False	True
ENSG00000145623	False	True
ENSG00000148572	False	True
ENSG00000141540	False	True
ENSG00000203485	False	True
ENSG00000121289	True	True
ENSG00000164411	False	True
ENSG00000120798	False	True
ENSG00000186625	False	True
ENSG00000119231	False	True
ENSG00000115392	False	True
ENSG00000271605	False	True
ENSG00000123349	False	True
ENSG00000107736	False	True
ENSG00000116001	False	True
ENSG00000178184	False	True
ENSG00000072832	False	True
ENSG00000156531	True	True
ENSG00000108924	True	True
ENSG00000107554	False	True
ENSG00000120217	True	True
ENSG00000066056	False	True
ENSG00000169679	False	True
ENSG00000123213	False	True
ENSG00000138964	False	True
ENSG00000146909	False	True
ENSG00000107104	False	True
ENSG00000105122	False	True
ENSG00000116266	False	True
ENSG00000014641	False	True
ENSG00000177000	True	True
ENSG00000154803	True	True
ENSG00000144283	False	True
ENSG00000013810	False	True
ENSG00000197081	False	True
ENSG00000079616	False	True
ENSG00000160551	False	True
ENSG00000213585	False	True
ENSG00000167653	True	True
ENSG00000198690	False	True
ENSG00000008735	False	True
ENSG00000136167	True	True
ENSG00000121904	False	True
ENSG00000104889	False	True
ENSG00000114200	False	True
ENSG00000006744	False	True
ENSG00000138750	False	True
ENSG00000165304	False	True
ENSG00000033122	False	True
ENSG00000198176	False	True
ENSG00000133794	False	True
ENSG00000151693	False	True
ENSG00000168807	False	True
ENSG00000248496	False	True
ENSG00000101335	False	True
ENSG00000163909	False	True
ENSG00000140521	True	True
ENSG00000011260	False	True
	False	True
ENSG00000145241	False	True
ENSG00000182162	True	True
ENSG00000133101	False	True
ENSG00000162733	True	True
ENSG00000115145	False	True
ENSG00000100650	False	True
ENSG00000196531	True	True
ENSG00000104833	False	True
	False	True
ENSG00000136235	False	True
ENSG00000171772	False	True
ENSG00000135624	False	True
ENSG00000111652	False	True
ENSG00000165973	False	True
ENSG00000161642	False	True
ENSG00000168939	False	True
ENSG00000124275	True	True
ENSG00000115266	False	True
ENSG00000157978	False	True
ENSG00000164342	False	True
ENSG00000277354	False	True
ENSG00000117448	False	True
ENSG00000268447	False	True
ENSG00000068796	False	True
ENSG00000150275	False	True
ENSG00000184363	False	True
ENSG00000113456	False	True
ENSG00000119508	True	True
ENSG00000167967	False	True
ENSG00000205362	False	True
ENSG00000125868	False	True
ENSG00000140350	False	True
ENSG00000087245	True	True
ENSG00000160185	False	True
ENSG00000177426	False	True
ENSG00000257017	False	True
ENSG00000127947	False	True
ENSG00000104903	True	True
ENSG00000158022	False	True
ENSG00000147421	False	True
ENSG00000129757	False	True
ENSG00000134242	False	True
ENSG00000185291	False	True
ENSG00000127870	False	True
ENSG00000160801	False	True
ENSG00000196839	False	True
ENSG00000179456	False	True
ENSG00000107874	False	True
ENSG00000102879	False	True
ENSG00000147168	False	True
ENSG00000165819	False	True
ENSG00000108819	False	True
ENSG00000197471	False	True
ENSG00000204217	False	True
ENSG00000072422	False	True
ENSG00000161057	False	True
ENSG00000116918	False	True
ENSG00000130948	False	True
ENSG00000188603	False	True
ENSG00000174332	False	True
ENSG00000108515	False	True
ENSG00000125871	False	True
ENSG00000129450	False	True
ENSG00000166068	False	True
ENSG00000151365	False	True
ENSG00000274233	False	True
ENSG00000002822	False	True
ENSG00000241476	True	True
ENSG00000101082	False	True
ENSG00000169231	False	True
ENSG00000176692	False	True
ENSG00000077279	False	True
ENSG00000197043	False	True
ENSG00000120457	True	True
ENSG00000155849	False	True
ENSG00000182185	True	True
ENSG00000136630	False	True
ENSG00000182196	False	True
ENSG00000143033	False	True
ENSG00000288185	False	True
ENSG00000011485	False	True
ENSG00000266967	False	True
ENSG00000169583	False	True
ENSG00000167977	False	True
ENSG00000142611	True	True
ENSG00000120688	False	True
ENSG00000144589	False	True
ENSG00000164588	False	True
ENSG00000160305	False	True
ENSG00000221978	False	True
ENSG00000125755	False	True
ENSG00000198924	False	True
ENSG00000282185	False	True
ENSG00000157613	True	True
ENSG00000165480	False	True
ENSG00000118965	False	True
ENSG00000137218	False	True
ENSG00000169856	False	True
ENSG00000121903	False	True
ENSG00000185340	False	True
ENSG00000116560	True	True
ENSG00000125779	False	True
ENSG00000106290	False	True
ENSG00000100029	False	True
ENSG00000139263	True	True
ENSG00000162267	False	True
ENSG00000118873	False	True
ENSG00000066427	False	True
ENSG00000189369	False	True
ENSG00000138115	True	True
ENSG00000213983	False	True
ENSG00000134318	False	True
ENSG00000141522	False	True
ENSG00000123836	False	True
ENSG00000145945	False	True
ENSG00000148143	False	True
ENSG00000168077	False	True
ENSG00000154727	False	True
ENSG00000197555	False	True
ENSG00000011258	False	True
ENSG00000108559	False	True
ENSG00000162413	False	True
ENSG00000129245	False	True
ENSG00000149591	False	True
ENSG00000126752	True	True
ENSG00000115457	False	True
ENSG00000135541	False	True
ENSG00000152208	False	True
ENSG00000132780	False	True
ENSG00000156076	True	True
ENSG00000213523	False	True
ENSG00000148948	False	True
ENSG00000077157	False	True
ENSG00000188215	False	True
	False	True
ENSG00000105176	False	True
ENSG00000108091	True	True
ENSG00000106772	False	True
ENSG00000116752	False	True
ENSG00000171560	False	True
ENSG00000070501	False	True
ENSG00000126458	False	True
ENSG00000065882	False	True
ENSG00000140368	False	True
ENSG00000088832	False	True
ENSG00000144566	False	True
ENSG00000046651	False	True
ENSG00000148339	False	True
ENSG00000075426	False	True
ENSG00000124571	False	True
ENSG00000101596	False	True
ENSG00000166833	False	True
ENSG00000135144	False	True
ENSG00000143416	False	True
ENSG00000167642	True	True
ENSG00000071054	False	True
ENSG00000105655	False	True
ENSG00000059804	False	True
ENSG00000166987	False	True
ENSG00000196482	False	True
ENSG00000052749	False	True
ENSG00000180228	False	True
ENSG00000080845	False	True
ENSG00000039319	False	True
ENSG00000143498	False	True
ENSG00000089094	False	True
ENSG00000143727	False	True
ENSG00000112769	False	True
ENSG00000147202	False	True
ENSG00000120802	False	True
ENSG00000164220	False	True
ENSG00000168961	False	True
ENSG00000010803	False	True
ENSG00000112655	False	True
ENSG00000162992	False	True
ENSG00000156345	False	True
ENSG00000126952	False	True
ENSG00000060656	False	True
ENSG00000112799	False	True
ENSG00000025708	True	True
ENSG00000204628	False	True
ENSG00000104228	False	True
ENSG00000095370	False	True
ENSG00000241553	False	True
ENSG00000092036	False	True
ENSG00000258366	False	True
ENSG00000087206	False	True
ENSG00000180628	False	True
ENSG00000085514	False	True
ENSG00000110048	False	True
ENSG00000130396	True	True
ENSG00000179115	False	True
ENSG00000103194	False	True
ENSG00000105185	False	True
ENSG00000198681	False	True
ENSG00000120756	False	True
ENSG00000121594	False	True
ENSG00000137285	False	True
ENSG00000119401	False	True
ENSG00000197561	False	True
ENSG00000215421	False	True
ENSG00000128713	True	True
ENSG00000080618	False	True
ENSG00000273761	False	True
ENSG00000124491	False	True
ENSG00000162191	False	True
ENSG00000186416	False	True
ENSG00000109113	False	True
ENSG00000114503	False	True
ENSG00000159640	False	True
ENSG00000126524	True	True
ENSG00000180353	False	True
ENSG00000132323	False	True
ENSG00000214114	False	True
ENSG00000104859	False	True
ENSG00000112232	False	True
ENSG00000144381	False	True
ENSG00000102265	True	True
ENSG00000139620	False	True
ENSG00000203747	False	True
ENSG00000125931	False	True
ENSG00000112149	False	True
ENSG00000124193	False	True
ENSG00000183779	False	True
ENSG00000077063	False	True
ENSG00000005381	True	True
ENSG00000125740	False	True
ENSG00000131668	False	True
ENSG00000198932	False	True
ENSG00000111252	True	True
ENSG00000143507	False	True
ENSG00000276111	False	True
ENSG00000064999	False	True
ENSG00000075188	False	True
ENSG00000196182	False	True
ENSG00000105048	False	True
ENSG00000128602	True	True
ENSG00000198001	False	True
ENSG00000113013	False	True
ENSG00000071243	False	True
ENSG00000139193	False	True
ENSG00000274221	False	True
ENSG00000285053	False	True
ENSG00000239697	False	True
ENSG00000138772	False	True
ENSG00000169249	True	True
ENSG00000117632	False	True
ENSG00000135597	False	True
ENSG00000172867	False	True
ENSG00000168675	False	True
ENSG00000102837	True	True
ENSG00000122778	True	True
ENSG00000111052	False	True
ENSG00000151498	False	True
ENSG00000138100	False	True
ENSG00000112659	False	True
ENSG00000140043	False	True
ENSG00000122188	False	True
ENSG00000106004	False	True
ENSG00000172061	False	True
ENSG00000112984	False	True
ENSG00000149923	False	True
ENSG00000117707	False	True
ENSG00000164053	False	True
ENSG00000137273	False	True
ENSG00000130429	False	True
ENSG00000242689	False	True
ENSG00000176887	False	True
ENSG00000150316	False	True
ENSG00000160783	False	True
ENSG00000157150	False	True
ENSG00000166925	False	True
ENSG00000102595	False	True
ENSG00000133997	False	True
ENSG00000130479	False	True
ENSG00000012504	False	True
ENSG00000124535	False	True
ENSG00000106628	False	True
ENSG00000121892	False	True
ENSG00000137074	False	True
ENSG00000008300	False	True
ENSG00000185745	False	True
ENSG00000184428	False	True
ENSG00000131370	False	True
ENSG00000071991	False	True
ENSG00000177272	False	True
ENSG00000173991	False	True
ENSG00000164938	False	True
ENSG00000165702	False	True
ENSG00000196935	False	True
ENSG00000156256	False	True
ENSG00000154016	False	True
ENSG00000160803	False	True
ENSG00000115241	False	True
ENSG00000262045	False	True
ENSG00000170340	False	True
ENSG00000083123	False	True
ENSG00000231924	False	True
ENSG00000154096	False	True
ENSG00000177143	False	True
ENSG00000140968	False	True
ENSG00000168872	False	True
ENSG00000118729	False	True
ENSG00000173226	False	True
ENSG00000230907	False	True
ENSG00000198612	False	True
ENSG00000111752	False	True
ENSG00000106211	False	True
ENSG00000181220	False	True
ENSG00000178403	False	True
ENSG00000177889	False	True
ENSG00000144366	False	True
ENSG00000167992	False	True
ENSG00000126767	False	True
ENSG00000154917	False	True
ENSG00000165156	False	True
ENSG00000125484	False	True
ENSG00000161405	False	True
ENSG00000241973	False	True
ENSG00000088367	False	True
ENSG00000150893	False	True
ENSG00000120075	False	True
ENSG00000196415	False	True
ENSG00000180806	False	True
ENSG00000163914	False	True
ENSG00000110429	False	True
ENSG00000137869	True	True
ENSG00000162520	False	True
ENSG00000163297	False	True
ENSG00000149781	False	True
ENSG00000156313	False	True
ENSG00000008130	False	True
ENSG00000127993	False	True
ENSG00000176444	False	True
ENSG00000187736	False	True
ENSG00000072134	False	True
ENSG00000274542	False	True
ENSG00000123999	False	True
ENSG00000182871	False	True
ENSG00000097046	False	True
ENSG00000185666	False	True
ENSG00000042493	False	True
ENSG00000218336	False	True
ENSG00000118137	False	True
ENSG00000189337	False	True
ENSG00000005882	False	True
ENSG00000175203	False	True
ENSG00000172183	False	True
ENSG00000072135	False	True
ENSG00000182446	False	True
ENSG00000179862	False	True
ENSG00000089022	False	True
ENSG00000112335	False	True
ENSG00000118946	False	True
ENSG00000047457	False	True
ENSG00000141052	False	True
ENSG00000134758	False	True
ENSG00000185627	False	True
ENSG00000102878	False	True
ENSG00000086712	False	True
ENSG00000101146	False	True
ENSG00000049167	False	True
ENSG00000130643	False	True
ENSG00000152952	False	True
ENSG00000169855	False	True
ENSG00000105486	False	True
ENSG00000143106	False	True
ENSG00000113657	False	True
ENSG00000173166	False	True
ENSG00000076641	False	True
ENSG00000117569	False	True
ENSG00000100814	True	True
ENSG00000163563	False	True
ENSG00000069966	False	True
ENSG00000116670	False	True
ENSG00000196338	False	True
ENSG00000171540	False	True
ENSG00000166206	False	True
ENSG00000152240	False	True
ENSG00000102125	False	True
ENSG00000144591	False	True
ENSG00000072864	False	True
ENSG00000185386	False	True
ENSG00000178685	False	True
ENSG00000134070	False	True
ENSG00000167244	False	True
ENSG00000244734	False	True
ENSG00000031081	False	True
ENSG00000182022	False	True
ENSG00000136943	False	True
ENSG00000079785	False	True
ENSG00000138398	False	True
ENSG00000111602	False	True
ENSG00000144791	False	True
ENSG00000170248	False	True
ENSG00000152601	False	True
ENSG00000075131	False	True
ENSG00000149295	False	True
ENSG00000137574	False	True
ENSG00000110344	False	True
ENSG00000180176	False	True
ENSG00000167978	False	True
ENSG00000122884	False	True
ENSG00000176194	False	True
ENSG00000138375	False	True
ENSG00000068028	False	True
ENSG00000177098	False	True
ENSG00000096070	False	True
ENSG00000130844	True	True
ENSG00000122515	False	True
ENSG00000099860	False	True
ENSG00000135932	False	True
ENSG00000169180	False	True
ENSG00000157349	False	True
ENSG00000100028	False	True
ENSG00000275700	False	True
ENSG00000153208	False	True
ENSG00000142856	False	True
ENSG00000189283	True	True
ENSG00000083444	False	True
ENSG00000164087	False	True
ENSG00000160877	False	True
ENSG00000084207	True	True
ENSG00000110697	False	True
ENSG00000144893	False	True
ENSG00000171446	False	True
ENSG00000142405	False	True
ENSG00000100209	False	True
ENSG00000100241	False	True
ENSG00000114107	False	True
ENSG00000177694	False	True
ENSG00000170144	False	True
ENSG00000122482	False	True
ENSG00000119139	False	True
ENSG00000054356	False	True
ENSG00000124191	False	True
ENSG00000116701	False	True
ENSG00000101882	False	True
ENSG00000163697	False	True
ENSG00000132182	False	True
ENSG00000070961	False	True
ENSG00000089820	False	True
ENSG00000145555	False	True
ENSG00000163950	False	True
ENSG00000129484	False	True
ENSG00000142192	False	True
ENSG00000129116	False	True
ENSG00000197951	False	True
ENSG00000177600	False	True
ENSG00000144712	False	True
ENSG00000067208	False	True
ENSG00000110906	False	True
ENSG00000152492	False	True
ENSG00000163207	False	True
ENSG00000135407	False	True
ENSG00000106397	False	True
ENSG00000281818	False	True
ENSG00000142230	False	True
ENSG00000076321	False	True
ENSG00000166086	False	True
ENSG00000171490	False	True
ENSG00000138346	False	True
ENSG00000039650	False	True
ENSG00000173674	True	True
ENSG00000061987	False	True
ENSG00000097033	False	True
	False	True
ENSG00000160741	False	True
ENSG00000146904	False	True
ENSG00000108848	False	True
ENSG00000150779	False	True
ENSG00000187566	False	True
ENSG00000078114	False	True
ENSG00000090376	False	True
ENSG00000064419	False	True
ENSG00000170458	False	True
ENSG00000249115	False	True
ENSG00000130294	False	True
ENSG00000276293	False	True
ENSG00000109103	False	True
ENSG00000135480	False	True
ENSG00000136143	False	True
ENSG00000163681	False	True
ENSG00000180644	True	True
ENSG00000110063	False	True
ENSG00000111664	False	True
ENSG00000016402	False	True
ENSG00000103241	False	True
ENSG00000213782	False	True
ENSG00000084110	False	True
ENSG00000205250	False	True
ENSG00000114859	False	True
ENSG00000160973	False	True
ENSG00000275568	False	True
ENSG00000188976	False	True
ENSG00000265241	False	True
ENSG00000121931	False	True
ENSG00000188895	False	True
ENSG00000105705	False	True
ENSG00000198198	False	True
ENSG00000172059	False	True
ENSG00000198363	False	True
ENSG00000131653	True	True
ENSG00000107625	False	True
ENSG00000100804	False	True
ENSG00000235346	False	True
ENSG00000160294	False	True
ENSG00000171310	True	True
